BillID,KnessetNum,FactionID,FactionName,CoalitionStatus
155299,13,581.0,צומת,
155297,13,,,
155295,13,,,
155294,13,,,
155292,13,571.0,מפלגת העבודה הישראלית,
155291,13,575.0,מפלגה דתית לאומית,
155290,13,601.0,גשר,
155289,13,573.0,הליכוד,
155288,13,573.0,הליכוד,
155286,13,573.0,הליכוד,
155285,13,573.0,הליכוד,
155283,13,597.0,עתיד,
155282,13,587.0,מרצ,
155280,13,573.0,הליכוד,
155279,13,573.0,הליכוד,
155278,13,573.0,הליכוד,
155276,13,581.0,צומת,
155275,13,573.0,הליכוד,
155274,13,573.0,הליכוד,
155273,13,573.0,הליכוד,
155272,13,573.0,הליכוד,
155271,13,587.0,מרצ,
155270,13,573.0,הליכוד,
155269,13,575.0,מפלגה דתית לאומית,
155268,13,587.0,מרצ,
155267,13,573.0,הליכוד,
155266,13,581.0,צומת,
155265,13,573.0,הליכוד,
155263,13,571.0,מפלגת העבודה הישראלית,
155262,13,587.0,מרצ,
155261,13,573.0,הליכוד,
155260,13,573.0,הליכוד,
155259,13,587.0,מרצ,
155258,13,581.0,צומת,
155257,13,573.0,הליכוד,
155256,13,587.0,מרצ,
155255,13,573.0,הליכוד,
155253,13,573.0,הליכוד,
155252,13,575.0,מפלגה דתית לאומית,
155251,13,575.0,מפלגה דתית לאומית,
155249,13,,,
155248,13,573.0,הליכוד,
155247,13,,,
155246,13,,,
155245,13,571.0,מפלגת העבודה הישראלית,
155244,13,571.0,מפלגת העבודה הישראלית,
155243,13,571.0,מפלגת העבודה הישראלית,
155242,13,587.0,מרצ,
155241,13,1031.0,"חה""כ יוסף בא-גד",
155240,13,573.0,הליכוד,
155239,13,573.0,הליכוד,
155238,13,609.0,חזית דמוקרטית לשלום ושוויון,
155237,13,573.0,הליכוד,
155235,13,571.0,מפלגת העבודה הישראלית,
155234,13,571.0,מפלגת העבודה הישראלית,
155233,13,581.0,צומת,
155232,13,587.0,מרצ,
155231,13,571.0,מפלגת העבודה הישראלית,
155230,13,583.0,"מד""ע - מפלגה דמוקרטית ערבית",
155229,13,583.0,"מד""ע - מפלגה דמוקרטית ערבית",
155228,13,583.0,"מד""ע - מפלגה דמוקרטית ערבית",
155226,13,587.0,מרצ,
155225,13,573.0,הליכוד,
155223,13,573.0,הליכוד,
155222,13,573.0,הליכוד,
155221,13,,,
155219,13,587.0,מרצ,
155218,13,587.0,מרצ,
155217,13,587.0,מרצ,
155216,13,587.0,מרצ,
155215,13,587.0,מרצ,
155213,13,587.0,מרצ,
155211,13,575.0,מפלגה דתית לאומית,
155210,13,573.0,הליכוד,
155209,13,573.0,הליכוד,
155207,13,587.0,מרצ,
155206,13,575.0,מפלגה דתית לאומית,
155205,13,587.0,מרצ,
155204,13,573.0,הליכוד,
155202,13,575.0,מפלגה דתית לאומית,
155201,13,587.0,מרצ,
155200,13,573.0,הליכוד,
155199,13,573.0,הליכוד,
155198,13,571.0,מפלגת העבודה הישראלית,
155196,13,573.0,הליכוד,
155194,13,571.0,מפלגת העבודה הישראלית,
155193,13,571.0,מפלגת העבודה הישראלית,
155192,13,575.0,מפלגה דתית לאומית,
155190,13,581.0,צומת,
155189,13,581.0,צומת,
155188,13,573.0,הליכוד,
155187,13,593.0,יעוד,
155186,13,581.0,צומת,
155184,13,581.0,צומת,
155183,13,593.0,יעוד,
155181,13,571.0,מפלגת העבודה הישראלית,
155180,13,571.0,מפלגת העבודה הישראלית,
155178,13,587.0,מרצ,
155177,13,601.0,גשר,
155176,13,575.0,מפלגה דתית לאומית,
155175,13,587.0,מרצ,
155174,13,587.0,מרצ,
155173,13,587.0,מרצ,
155172,13,571.0,מפלגת העבודה הישראלית,
155171,13,,,
155169,13,,,
155166,13,571.0,מפלגת העבודה הישראלית,
155165,13,575.0,מפלגה דתית לאומית,
155164,13,581.0,צומת,
155163,13,1031.0,"חה""כ יוסף בא-גד",
155162,13,573.0,הליכוד,
155161,13,573.0,הליכוד,
155159,13,571.0,מפלגת העבודה הישראלית,
155158,13,571.0,מפלגת העבודה הישראלית,
155156,13,587.0,מרצ,
155154,13,573.0,הליכוד,
155152,13,597.0,עתיד,
155149,13,581.0,צומת,
155148,13,581.0,צומת,
155147,13,571.0,מפלגת העבודה הישראלית,
155146,13,581.0,צומת,
155145,13,573.0,הליכוד,
155143,13,587.0,מרצ,
155142,13,575.0,מפלגה דתית לאומית,
155139,13,575.0,מפלגה דתית לאומית,
155138,13,573.0,הליכוד,
155136,13,573.0,הליכוד,
155134,13,575.0,מפלגה דתית לאומית,
155132,13,575.0,מפלגה דתית לאומית,
155130,13,1031.0,"חה""כ יוסף בא-גד",
155129,13,1031.0,"חה""כ יוסף בא-גד",
155128,13,571.0,מפלגת העבודה הישראלית,
155127,13,575.0,מפלגה דתית לאומית,
155126,13,601.0,גשר,
155122,13,587.0,מרצ,
155121,13,573.0,הליכוד,
155120,13,571.0,מפלגת העבודה הישראלית,
155118,13,571.0,מפלגת העבודה הישראלית,
155115,13,,,
155112,13,573.0,הליכוד,
155111,13,571.0,מפלגת העבודה הישראלית,
155110,13,571.0,מפלגת העבודה הישראלית,
155107,13,587.0,מרצ,
155105,13,573.0,הליכוד,
155103,13,571.0,מפלגת העבודה הישראלית,
155102,13,571.0,מפלגת העבודה הישראלית,
155100,13,571.0,מפלגת העבודה הישראלית,
155098,13,573.0,הליכוד,
155097,13,571.0,מפלגת העבודה הישראלית,
155096,13,587.0,מרצ,
155095,13,573.0,הליכוד,
155094,13,575.0,מפלגה דתית לאומית,
155092,13,571.0,מפלגת העבודה הישראלית,
155090,13,573.0,הליכוד,
155089,13,571.0,מפלגת העבודה הישראלית,
155088,13,,,
155087,13,587.0,מרצ,
155086,13,571.0,מפלגת העבודה הישראלית,
155085,13,575.0,מפלגה דתית לאומית,
155084,13,571.0,מפלגת העבודה הישראלית,
155083,13,597.0,עתיד,
155082,13,587.0,מרצ,
155081,13,597.0,עתיד,
155078,13,587.0,מרצ,
155077,13,571.0,מפלגת העבודה הישראלית,
155075,13,575.0,מפלגה דתית לאומית,
155074,13,571.0,מפלגת העבודה הישראלית,
155073,13,597.0,עתיד,
155072,13,,,
155071,13,,,
155070,13,575.0,מפלגה דתית לאומית,
155069,13,571.0,מפלגת העבודה הישראלית,
155067,13,571.0,מפלגת העבודה הישראלית,
155066,13,573.0,הליכוד,
155065,13,571.0,מפלגת העבודה הישראלית,
155064,13,573.0,הליכוד,
155063,13,587.0,מרצ,
155062,13,571.0,מפלגת העבודה הישראלית,
155060,13,599.0,הדרך השלישית,
155059,13,587.0,מרצ,
155058,13,581.0,צומת,
155057,13,597.0,עתיד,
155056,13,571.0,מפלגת העבודה הישראלית,
155055,13,609.0,חזית דמוקרטית לשלום ושוויון,
155054,13,573.0,הליכוד,
155053,13,571.0,מפלגת העבודה הישראלית,
155052,13,571.0,מפלגת העבודה הישראלית,
155051,13,571.0,מפלגת העבודה הישראלית,
155049,13,1032.0,"חה""כ יוסף עזרן",
155048,13,597.0,עתיד,
155047,13,571.0,מפלגת העבודה הישראלית,
155046,13,,,
155043,13,,,
155042,13,,,
155040,13,,,
155038,13,587.0,מרצ,
155037,13,587.0,מרצ,
155036,13,599.0,הדרך השלישית,
155035,13,599.0,הדרך השלישית,
155034,13,573.0,הליכוד,
155033,13,573.0,הליכוד,
155032,13,573.0,הליכוד,
155030,13,573.0,הליכוד,
155027,13,571.0,מפלגת העבודה הישראלית,
155026,13,573.0,הליכוד,
155025,13,575.0,מפלגה דתית לאומית,
155024,13,587.0,מרצ,
155023,13,571.0,מפלגת העבודה הישראלית,
155022,13,573.0,הליכוד,
155021,13,609.0,חזית דמוקרטית לשלום ושוויון,
155020,13,571.0,מפלגת העבודה הישראלית,
155019,13,601.0,גשר,
155018,13,1029.0,דגל התורה,
155017,13,571.0,מפלגת העבודה הישראלית,
155016,13,573.0,הליכוד,
155015,13,597.0,עתיד,
155014,13,1031.0,"חה""כ יוסף בא-גד",
155012,13,571.0,מפלגת העבודה הישראלית,
155011,13,571.0,מפלגת העבודה הישראלית,
155010,13,587.0,מרצ,
155009,13,587.0,מרצ,
155007,13,1030.0,"חה""כ אפרים גור",
155006,13,575.0,מפלגה דתית לאומית,
155005,13,,,
155004,13,571.0,מפלגת העבודה הישראלית,
155003,13,581.0,צומת,
155002,13,609.0,חזית דמוקרטית לשלום ושוויון,
155001,13,571.0,מפלגת העבודה הישראלית,
155000,13,581.0,צומת,
154999,13,601.0,גשר,
154997,13,573.0,הליכוד,
154996,13,587.0,מרצ,
154994,13,575.0,מפלגה דתית לאומית,
154993,13,571.0,מפלגת העבודה הישראלית,
154992,13,571.0,מפלגת העבודה הישראלית,
154990,13,1031.0,"חה""כ יוסף בא-גד",
154989,13,581.0,צומת,
154988,13,587.0,מרצ,
154987,13,587.0,מרצ,
154984,13,571.0,מפלגת העבודה הישראלית,
154983,13,571.0,מפלגת העבודה הישראלית,
154981,13,573.0,הליכוד,
154980,13,587.0,מרצ,
154979,13,573.0,הליכוד,
154978,13,571.0,מפלגת העבודה הישראלית,
154977,13,573.0,הליכוד,
154976,13,597.0,עתיד,
154975,13,1028.0,אגודת ישראל,
154974,13,571.0,מפלגת העבודה הישראלית,
154973,13,571.0,מפלגת העבודה הישראלית,
154972,13,581.0,צומת,
154971,13,573.0,הליכוד,
154968,13,575.0,מפלגה דתית לאומית,
154967,13,571.0,מפלגת העבודה הישראלית,
154964,13,589.0,יהדות התורה,
154961,13,571.0,מפלגת העבודה הישראלית,
154960,13,573.0,הליכוד,
154959,13,571.0,מפלגת העבודה הישראלית,
154958,13,571.0,מפלגת העבודה הישראלית,
154957,13,587.0,מרצ,
154956,13,587.0,מרצ,
154955,13,573.0,הליכוד,
154954,13,573.0,הליכוד,
154953,13,571.0,מפלגת העבודה הישראלית,
154952,13,573.0,הליכוד,
154951,13,587.0,מרצ,
154950,13,587.0,מרצ,
154948,13,587.0,מרצ,
154947,13,581.0,צומת,
154946,13,571.0,מפלגת העבודה הישראלית,
154945,13,593.0,יעוד,
154944,13,573.0,הליכוד,
154943,13,,,
154941,13,573.0,הליכוד,
154940,13,573.0,הליכוד,
154938,13,571.0,מפלגת העבודה הישראלית,
154937,13,573.0,הליכוד,
154936,13,573.0,הליכוד,
154935,13,573.0,הליכוד,
154934,13,571.0,מפלגת העבודה הישראלית,
154932,13,597.0,עתיד,
154931,13,571.0,מפלגת העבודה הישראלית,
154930,13,587.0,מרצ,
154929,13,587.0,מרצ,
154928,13,571.0,מפלגת העבודה הישראלית,
154926,13,587.0,מרצ,
154925,13,571.0,מפלגת העבודה הישראלית,
154924,13,573.0,הליכוד,
154923,13,587.0,מרצ,
154922,13,587.0,מרצ,
154921,13,593.0,יעוד,
154919,13,1032.0,"חה""כ יוסף עזרן",
154917,13,587.0,מרצ,
154916,13,,,
154915,13,573.0,הליכוד,
154913,13,573.0,הליכוד,
154912,13,587.0,מרצ,
154911,13,571.0,מפלגת העבודה הישראלית,
154910,13,573.0,הליכוד,
154909,13,573.0,הליכוד,
154908,13,587.0,מרצ,
154907,13,571.0,מפלגת העבודה הישראלית,
154906,13,573.0,הליכוד,
154905,13,587.0,מרצ,
154902,13,573.0,הליכוד,
154900,13,,,
154899,13,587.0,מרצ,
154898,13,593.0,יעוד,
154896,13,601.0,גשר,
154895,13,571.0,מפלגת העבודה הישראלית,
154894,13,571.0,מפלגת העבודה הישראלית,
154893,13,587.0,מרצ,
154891,13,571.0,מפלגת העבודה הישראלית,
154889,13,593.0,יעוד,
154888,13,575.0,מפלגה דתית לאומית,
154887,13,597.0,עתיד,
154886,13,1031.0,"חה""כ יוסף בא-גד",
154885,13,587.0,מרצ,
154884,13,597.0,עתיד,
154882,13,573.0,הליכוד,
154880,13,573.0,הליכוד,
154879,13,,,
154878,13,,,
154877,13,581.0,צומת,
154876,13,581.0,צומת,
154875,13,581.0,צומת,
154873,13,573.0,הליכוד,
154872,13,587.0,מרצ,
154869,13,581.0,צומת,
154868,13,,,
154867,13,597.0,עתיד,
154866,13,571.0,מפלגת העבודה הישראלית,
154865,13,575.0,מפלגה דתית לאומית,
154864,13,573.0,הליכוד,
154862,13,597.0,עתיד,
154861,13,573.0,הליכוד,
154859,13,573.0,הליכוד,
154858,13,587.0,מרצ,
154857,13,1031.0,"חה""כ יוסף בא-גד",
154856,13,573.0,הליכוד,
154855,13,571.0,מפלגת העבודה הישראלית,
154852,13,1031.0,"חה""כ יוסף בא-גד",
154851,13,587.0,מרצ,
154850,13,571.0,מפלגת העבודה הישראלית,
154848,13,587.0,מרצ,
154846,13,571.0,מפלגת העבודה הישראלית,
154845,13,571.0,מפלגת העבודה הישראלית,
154844,13,,,
154843,13,571.0,מפלגת העבודה הישראלית,
154842,13,573.0,הליכוד,
154841,13,571.0,מפלגת העבודה הישראלית,
154840,13,593.0,יעוד,
154839,13,571.0,מפלגת העבודה הישראלית,
154837,13,573.0,הליכוד,
154836,13,573.0,הליכוד,
154835,13,593.0,יעוד,
154834,13,575.0,מפלגה דתית לאומית,
154833,13,599.0,הדרך השלישית,
154832,13,581.0,צומת,
154831,13,587.0,מרצ,
154830,13,573.0,הליכוד,
154829,13,581.0,צומת,
154828,13,1031.0,"חה""כ יוסף בא-גד",
154827,13,571.0,מפלגת העבודה הישראלית,
154826,13,573.0,הליכוד,
154825,13,571.0,מפלגת העבודה הישראלית,
154822,13,587.0,מרצ,
154821,13,571.0,מפלגת העבודה הישראלית,
154820,13,571.0,מפלגת העבודה הישראלית,
154819,13,571.0,מפלגת העבודה הישראלית,
154818,13,571.0,מפלגת העבודה הישראלית,
154817,13,571.0,מפלגת העבודה הישראלית,
154815,13,573.0,הליכוד,
154814,13,581.0,צומת,
154813,13,575.0,מפלגה דתית לאומית,
154812,13,587.0,מרצ,
154811,13,587.0,מרצ,
154809,13,571.0,מפלגת העבודה הישראלית,
154807,13,587.0,מרצ,
154806,13,571.0,מפלגת העבודה הישראלית,
154805,13,587.0,מרצ,
154804,13,587.0,מרצ,
154803,13,587.0,מרצ,
154802,13,587.0,מרצ,
154801,13,571.0,מפלגת העבודה הישראלית,
154800,13,587.0,מרצ,
154799,13,571.0,מפלגת העבודה הישראלית,
154797,13,,,
154796,13,573.0,הליכוד,
154794,13,571.0,מפלגת העבודה הישראלית,
154793,13,575.0,מפלגה דתית לאומית,
154791,13,593.0,יעוד,
154790,13,587.0,מרצ,
154786,13,587.0,מרצ,
154785,13,573.0,הליכוד,
154784,13,,,
154783,13,1032.0,"חה""כ יוסף עזרן",
154782,13,,,
154781,13,573.0,הליכוד,
154780,13,571.0,מפלגת העבודה הישראלית,
154779,13,573.0,הליכוד,
154778,13,573.0,הליכוד,
154777,13,575.0,מפלגה דתית לאומית,
154776,13,573.0,הליכוד,
154775,13,571.0,מפלגת העבודה הישראלית,
154774,13,573.0,הליכוד,
154773,13,,,
154772,13,,,
154770,13,571.0,מפלגת העבודה הישראלית,
154769,13,571.0,מפלגת העבודה הישראלית,
154768,13,587.0,מרצ,
154767,13,587.0,מרצ,
154766,13,573.0,הליכוד,
154765,13,573.0,הליכוד,
154764,13,587.0,מרצ,
154763,13,571.0,מפלגת העבודה הישראלית,
154761,13,573.0,הליכוד,
154759,13,601.0,גשר,
154758,13,597.0,עתיד,
154757,13,571.0,מפלגת העבודה הישראלית,
154756,13,585.0,מולדת,
154754,13,587.0,מרצ,
154753,13,573.0,הליכוד,
154752,13,587.0,מרצ,
154750,13,587.0,מרצ,
154749,13,587.0,מרצ,
154747,13,601.0,גשר,
154745,13,571.0,מפלגת העבודה הישראלית,
154744,13,571.0,מפלגת העבודה הישראלית,
154743,13,571.0,מפלגת העבודה הישראלית,
154742,13,573.0,הליכוד,
154741,13,601.0,גשר,
154740,13,571.0,מפלגת העבודה הישראלית,
154739,13,571.0,מפלגת העבודה הישראלית,
154738,13,571.0,מפלגת העבודה הישראלית,
154736,13,571.0,מפלגת העבודה הישראלית,
154735,13,587.0,מרצ,
154734,13,573.0,הליכוד,
154732,13,587.0,מרצ,
154731,13,573.0,הליכוד,
154730,13,573.0,הליכוד,
154729,13,587.0,מרצ,
154728,13,1030.0,"חה""כ אפרים גור",
154727,13,575.0,מפלגה דתית לאומית,
154726,13,,,
154725,13,587.0,מרצ,
154724,13,1032.0,"חה""כ יוסף עזרן",
154722,13,571.0,מפלגת העבודה הישראלית,
154721,13,571.0,מפלגת העבודה הישראלית,
154720,13,581.0,צומת,
154719,13,1032.0,"חה""כ יוסף עזרן",
154718,13,1032.0,"חה""כ יוסף עזרן",
154717,13,1032.0,"חה""כ יוסף עזרן",
154716,13,1032.0,"חה""כ יוסף עזרן",
154715,13,573.0,הליכוד,
154714,13,,,
154713,13,1032.0,"חה""כ יוסף עזרן",
154712,13,,,
154711,13,1032.0,"חה""כ יוסף עזרן",
154710,13,587.0,מרצ,
154708,13,609.0,חזית דמוקרטית לשלום ושוויון,
154707,13,581.0,צומת,
154706,13,587.0,מרצ,
154705,13,587.0,מרצ,
154704,13,573.0,הליכוד,
154703,13,571.0,מפלגת העבודה הישראלית,
154702,13,1032.0,"חה""כ יוסף עזרן",
154701,13,587.0,מרצ,
154700,13,,,
154699,13,,,
154698,13,601.0,גשר,
154697,13,1032.0,"חה""כ יוסף עזרן",
154696,13,1032.0,"חה""כ יוסף עזרן",
154695,13,1032.0,"חה""כ יוסף עזרן",
154694,13,587.0,מרצ,
154693,13,1032.0,"חה""כ יוסף עזרן",
154692,13,1032.0,"חה""כ יוסף עזרן",
154691,13,581.0,צומת,
154690,13,,,
154689,13,577.0,"התאחדות הספרדים שומרי תורה - תנועת ש""ס",
154688,13,1032.0,"חה""כ יוסף עזרן",
154687,13,1032.0,"חה""כ יוסף עזרן",
154686,13,601.0,גשר,
154685,13,1032.0,"חה""כ יוסף עזרן",
154684,13,571.0,מפלגת העבודה הישראלית,
154683,13,601.0,גשר,
154682,13,1032.0,"חה""כ יוסף עזרן",
154681,13,1032.0,"חה""כ יוסף עזרן",
154680,13,601.0,גשר,
154679,13,575.0,מפלגה דתית לאומית,
154678,13,1032.0,"חה""כ יוסף עזרן",
154677,13,1032.0,"חה""כ יוסף עזרן",
154676,13,1032.0,"חה""כ יוסף עזרן",
154675,13,599.0,הדרך השלישית,
154673,13,601.0,גשר,
154672,13,595.0,ימין ישראל,
154671,13,587.0,מרצ,
154670,13,587.0,מרצ,
154669,13,573.0,הליכוד,
154668,13,601.0,גשר,
154666,13,601.0,גשר,
154665,13,573.0,הליכוד,
154664,13,609.0,חזית דמוקרטית לשלום ושוויון,
154663,13,581.0,צומת,
154662,13,571.0,מפלגת העבודה הישראלית,
154661,13,587.0,מרצ,
154660,13,587.0,מרצ,
154659,13,587.0,מרצ,
154657,13,571.0,מפלגת העבודה הישראלית,
154656,13,587.0,מרצ,
154654,13,573.0,הליכוד,
154651,13,587.0,מרצ,
154650,13,587.0,מרצ,
154649,13,587.0,מרצ,
154648,13,601.0,גשר,
154647,13,587.0,מרצ,
154646,13,587.0,מרצ,
154645,13,587.0,מרצ,
154644,13,601.0,גשר,
154643,13,571.0,מפלגת העבודה הישראלית,
154642,13,601.0,גשר,
154641,13,601.0,גשר,
154640,13,571.0,מפלגת העבודה הישראלית,
154639,13,601.0,גשר,
154637,13,571.0,מפלגת העבודה הישראלית,
154636,13,571.0,מפלגת העבודה הישראלית,
154634,13,587.0,מרצ,
154633,13,571.0,מפלגת העבודה הישראלית,
154632,13,573.0,הליכוד,
154631,13,573.0,הליכוד,
154630,13,571.0,מפלגת העבודה הישראלית,
154629,13,571.0,מפלגת העבודה הישראלית,
154627,13,571.0,מפלגת העבודה הישראלית,
154626,13,573.0,הליכוד,
154625,13,571.0,מפלגת העבודה הישראלית,
154623,13,587.0,מרצ,
154622,13,571.0,מפלגת העבודה הישראלית,
154621,13,575.0,מפלגה דתית לאומית,
154620,13,587.0,מרצ,
154619,13,573.0,הליכוד,
154617,13,587.0,מרצ,
154616,13,571.0,מפלגת העבודה הישראלית,
154615,13,587.0,מרצ,
154614,13,,,
154613,13,571.0,מפלגת העבודה הישראלית,
154612,13,601.0,גשר,
154611,13,587.0,מרצ,
154609,13,587.0,מרצ,
154608,13,571.0,מפלגת העבודה הישראלית,
154606,13,587.0,מרצ,
154605,13,601.0,גשר,
154604,13,575.0,מפלגה דתית לאומית,
154602,13,601.0,גשר,
154601,13,601.0,גשר,
154600,13,587.0,מרצ,
154599,13,,,
154598,13,601.0,גשר,
154597,13,,,
154593,13,587.0,מרצ,
154592,13,1031.0,"חה""כ יוסף בא-גד",
154590,13,571.0,מפלגת העבודה הישראלית,
154589,13,581.0,צומת,
154588,13,587.0,מרצ,
154587,13,587.0,מרצ,
154585,13,575.0,מפלגה דתית לאומית,
154584,13,587.0,מרצ,
154583,13,571.0,מפלגת העבודה הישראלית,
154582,13,599.0,הדרך השלישית,
154581,13,587.0,מרצ,
154578,13,587.0,מרצ,
154577,13,587.0,מרצ,
154576,13,571.0,מפלגת העבודה הישראלית,
154575,13,571.0,מפלגת העבודה הישראלית,
154574,13,601.0,גשר,
154573,13,573.0,הליכוד,
154572,13,593.0,יעוד,
154571,13,601.0,גשר,
154570,13,587.0,מרצ,
154569,13,587.0,מרצ,
154567,13,571.0,מפלגת העבודה הישראלית,
154565,13,573.0,הליכוד,
154564,13,571.0,מפלגת העבודה הישראלית,
154563,13,575.0,מפלגה דתית לאומית,
154561,13,587.0,מרצ,
154560,13,,,
154558,13,573.0,הליכוד,
154557,13,573.0,הליכוד,
154556,13,587.0,מרצ,
154555,13,571.0,מפלגת העבודה הישראלית,
154554,13,575.0,מפלגה דתית לאומית,
154553,13,573.0,הליכוד,
154552,13,571.0,מפלגת העבודה הישראלית,
154551,13,573.0,הליכוד,
154550,13,599.0,הדרך השלישית,
154549,13,587.0,מרצ,
154548,13,1030.0,"חה""כ אפרים גור",
154547,13,595.0,ימין ישראל,
154546,13,575.0,מפלגה דתית לאומית,
154545,13,1031.0,"חה""כ יוסף בא-גד",
154544,13,575.0,מפלגה דתית לאומית,
154543,13,573.0,הליכוד,
154542,13,573.0,הליכוד,
154540,13,571.0,מפלגת העבודה הישראלית,
154539,13,571.0,מפלגת העבודה הישראלית,
154538,13,571.0,מפלגת העבודה הישראלית,
154536,13,573.0,הליכוד,
154535,13,571.0,מפלגת העבודה הישראלית,
154534,13,571.0,מפלגת העבודה הישראלית,
154533,13,575.0,מפלגה דתית לאומית,
154532,13,571.0,מפלגת העבודה הישראלית,
154531,13,587.0,מרצ,
154530,13,609.0,חזית דמוקרטית לשלום ושוויון,
154529,13,587.0,מרצ,
154528,13,609.0,חזית דמוקרטית לשלום ושוויון,
154526,13,571.0,מפלגת העבודה הישראלית,
154525,13,587.0,מרצ,
154523,13,571.0,מפלגת העבודה הישראלית,
154520,13,,,
154519,13,587.0,מרצ,
154517,13,,,
154516,13,,,
154515,13,587.0,מרצ,
154514,13,571.0,מפלגת העבודה הישראלית,
154513,13,587.0,מרצ,
154512,13,571.0,מפלגת העבודה הישראלית,
154510,13,573.0,הליכוד,
154509,13,587.0,מרצ,
154508,13,571.0,מפלגת העבודה הישראלית,
154507,13,571.0,מפלגת העבודה הישראלית,
154506,13,571.0,מפלגת העבודה הישראלית,
154505,13,587.0,מרצ,
154503,13,571.0,מפלגת העבודה הישראלית,
154502,13,575.0,מפלגה דתית לאומית,
154500,13,587.0,מרצ,
154499,13,571.0,מפלגת העבודה הישראלית,
154498,13,571.0,מפלגת העבודה הישראלית,
154497,13,571.0,מפלגת העבודה הישראלית,
154496,13,593.0,יעוד,
154495,13,571.0,מפלגת העבודה הישראלית,
154494,13,573.0,הליכוד,
154493,13,587.0,מרצ,
154492,13,573.0,הליכוד,
154491,13,583.0,"מד""ע - מפלגה דמוקרטית ערבית",
154490,13,,,
154489,13,,,
154487,13,,,
154486,13,,,
154483,13,575.0,מפלגה דתית לאומית,
154482,13,573.0,הליכוד,
154480,13,571.0,מפלגת העבודה הישראלית,
154478,13,575.0,מפלגה דתית לאומית,
154477,13,587.0,מרצ,
154476,13,587.0,מרצ,
154475,13,575.0,מפלגה דתית לאומית,
154473,13,573.0,הליכוד,
154472,13,575.0,מפלגה דתית לאומית,
154471,13,573.0,הליכוד,
154470,13,575.0,מפלגה דתית לאומית,
154469,13,583.0,"מד""ע - מפלגה דמוקרטית ערבית",
154468,13,573.0,הליכוד,
154467,13,571.0,מפלגת העבודה הישראלית,
154466,13,,,
154465,13,581.0,צומת,
154464,13,595.0,ימין ישראל,
154460,13,597.0,עתיד,
154459,13,571.0,מפלגת העבודה הישראלית,
154458,13,573.0,הליכוד,
154456,13,,,
154455,13,587.0,מרצ,
154453,13,571.0,מפלגת העבודה הישראלית,
154452,13,587.0,מרצ,
154451,13,575.0,מפלגה דתית לאומית,
154450,13,1032.0,"חה""כ יוסף עזרן",
154449,13,,,
154448,13,,,
154447,13,,,
154446,13,573.0,הליכוד,
154445,13,587.0,מרצ,
154444,13,571.0,מפלגת העבודה הישראלית,
154443,13,571.0,מפלגת העבודה הישראלית,
154442,13,573.0,הליכוד,
154441,13,587.0,מרצ,
154439,13,575.0,מפלגה דתית לאומית,
154438,13,573.0,הליכוד,
154437,13,609.0,חזית דמוקרטית לשלום ושוויון,
154436,13,1029.0,דגל התורה,
154435,13,587.0,מרצ,
154434,13,587.0,מרצ,
154433,13,587.0,מרצ,
154431,13,575.0,מפלגה דתית לאומית,
154430,13,571.0,מפלגת העבודה הישראלית,
154429,13,571.0,מפלגת העבודה הישראלית,
154427,13,571.0,מפלגת העבודה הישראלית,
154426,13,573.0,הליכוד,
154425,13,573.0,הליכוד,
154423,13,587.0,מרצ,
154422,13,573.0,הליכוד,
154421,13,597.0,עתיד,
154420,13,593.0,יעוד,
154419,13,571.0,מפלגת העבודה הישראלית,
154418,13,571.0,מפלגת העבודה הישראלית,
154417,13,573.0,הליכוד,
154416,13,575.0,מפלגה דתית לאומית,
154415,13,587.0,מרצ,
154413,13,581.0,צומת,
154412,13,573.0,הליכוד,
154411,13,571.0,מפלגת העבודה הישראלית,
154409,13,571.0,מפלגת העבודה הישראלית,
154408,13,573.0,הליכוד,
154407,13,593.0,יעוד,
154406,13,587.0,מרצ,
154405,13,573.0,הליכוד,
154404,13,573.0,הליכוד,
154403,13,587.0,מרצ,
154402,13,573.0,הליכוד,
154401,13,573.0,הליכוד,
154400,13,587.0,מרצ,
154399,13,573.0,הליכוד,
154397,13,573.0,הליכוד,
154396,13,573.0,הליכוד,
154395,13,573.0,הליכוד,
154394,13,571.0,מפלגת העבודה הישראלית,
154393,13,587.0,מרצ,
154392,13,573.0,הליכוד,
154391,13,573.0,הליכוד,
154390,13,573.0,הליכוד,
154389,13,573.0,הליכוד,
154387,13,571.0,מפלגת העבודה הישראלית,
154386,13,573.0,הליכוד,
154385,13,571.0,מפלגת העבודה הישראלית,
154384,13,573.0,הליכוד,
154383,13,573.0,הליכוד,
154382,13,571.0,מפלגת העבודה הישראלית,
154381,13,573.0,הליכוד,
154380,13,583.0,"מד""ע - מפלגה דמוקרטית ערבית",
154379,13,575.0,מפלגה דתית לאומית,
154378,13,589.0,יהדות התורה,
154377,13,575.0,מפלגה דתית לאומית,
154376,13,573.0,הליכוד,
154374,13,587.0,מרצ,
154373,13,,,
154372,13,581.0,צומת,
154371,13,587.0,מרצ,
154370,13,583.0,"מד""ע - מפלגה דמוקרטית ערבית",
154369,13,575.0,מפלגה דתית לאומית,
154368,13,571.0,מפלגת העבודה הישראלית,
154366,13,581.0,צומת,
154365,13,571.0,מפלגת העבודה הישראלית,
154362,13,587.0,מרצ,
154361,13,587.0,מרצ,
154360,13,587.0,מרצ,
154359,13,587.0,מרצ,
154358,13,587.0,מרצ,
154357,13,573.0,הליכוד,
154355,13,571.0,מפלגת העבודה הישראלית,
