AgendaID,Number,ClassificationID,ClassificationDesc,LeadingAgendaID,KnessetNum,Name,SubTypeID,SubTypeDesc,StatusID,InitiatorPersonID,GovRecommendationID,GovRecommendationDesc,PresidentDecisionDate,PostopenmentReasonID,PostopenmentReasonDesc,CommitteeID,RecommendCommitteeID,MinisterPersonID,LastUpdatedDate
2226896,4389.0,163.0,מוכללת,2226904.0,25,טיפול לא אחיד ופערים מדאיגים בין פריפריה למרכז במענה למקרי שבץ בישראל ,56,דיון מהיר,333,30772.0,,,2025-01-13T00:00:00,,,,4189.0,,2025-03-12T13:57:56.683
2226898,363.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""הערכה כי מחצית מתגי נכה שניתנו מאז שנת 2020 הינם מזויפים""",60,כוללת,310,,,,,,,4193.0,4193.0,,2025-03-12T13:57:56.683
2226900,364.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""פגיעה בזכויות חיילים קרביים במלחמת ""חרבות ברזל"" – צורך בתיקון מדיניות צבירת ימי חופשה""",60,כוללת,304,,,,,,,4190.0,4190.0,,2025-03-12T13:57:56.683
2226902,365.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""היערכות עיריות ומועצות לחגיגות לאומיות – מעבר לשימוש בזיקוקים שקטים""",60,כוללת,310,,,,,,,4198.0,4198.0,,2025-03-12T13:57:56.683
2226904,366.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""טיפול לא אחיד ופערים מדאיגים בין פריפריה למרכז במענה למקרי שבץ בישראל""",60,כוללת,310,,,,,,,4189.0,4189.0,,2025-03-12T13:57:56.683
2226929,4390.0,163.0,מוכללת,2227338.0,25,"דרכים למניעת ניצול לרעה של העלאת המע""מ על ידי עסקים והשפעתה על הצרכנים בישראל",58,דחופה,333,30685.0,,,,,,,4186.0,,2025-03-12T13:57:56.683
2227114,4396.0,163.0,מוכללת,2227340.0,25,הנוסע הישראלי מבזבז כתשע שעות בממוצע בחודש  על המתנה לאוטובוס,58,דחופה,333,30872.0,,,,,,,,,2025-03-12T13:57:56.683
2227117,4397.0,163.0,מוכללת,2227340.0,25,הנוסע הישראלי מבזבז כתשע שעות בממוצע בחודש על המתנה לאוטובוס,58,דחופה,333,30758.0,,,,,,,,,2025-03-12T13:57:56.683
2227130,4398.0,163.0,מוכללת,2227340.0,25,הנוסע הישראלי מבזבז כתשע שעות בממוצע בחודש  על המתנה לאוטובוס,58,דחופה,333,30820.0,,,,,,,,,2025-03-12T13:57:56.683
2227137,4400.0,163.0,מוכללת,2227332.0,25,תחלואת חורף קשה וקטלנית,56,דיון מהיר,333,30558.0,,,2025-01-20T00:00:00,,,,4189.0,,2025-03-12T13:57:56.683
2227145,4767.0,165.0,עצמאית,,25,"הצעה רגילה לסדר היום בנושא: "" הצורך בהקמת ועדת חקירה פרלמנטרית לעניין בדיקת קיומם של שיקולים פוליטיים בקבלה או דחיה של הסכם לשחרור החטופים""",57,רגילה,335,30871.0,,,,2517.0,לא נכללה בסדר היום - לאחר הצבעה,,,,2025-03-12T13:57:56.683
2227273,4413.0,163.0,מוכללת,2227332.0,25,תחלואת חורף קשה וקטלנית,56,דיון מהיר,333,30672.0,,,2025-01-20T00:00:00,,,,4189.0,,2025-03-12T13:57:56.683
2227280,4414.0,163.0,מוכללת,2227338.0,25,"דיון בדרכים למניעת ניצול לרעה של העלאת המע""מ על ידי עסקים והשפעתה על הצרכנים בישראל",58,דחופה,333,30807.0,,,,,,,,,2025-03-12T13:57:56.683
2227281,4415.0,163.0,מוכללת,2227332.0,25,תחלואת חורף קשה וקטלנית,56,דיון מהיר,333,30807.0,,,2025-01-20T00:00:00,,,,4189.0,,2025-03-12T13:57:56.683
2227282,4416.0,163.0,מוכללת,2227340.0,25,הנוסע הישראלי מבזבז כתשע שעות בממוצע בחודש על המתנה לאוטובוס,58,דחופה,333,30558.0,,,,,,,,,2025-03-12T13:57:56.683
2227283,4417.0,163.0,מוכללת,2227332.0,25,תחלואת חורף קשה וקטלנית,56,דיון מהיר,333,30872.0,,,2025-01-20T00:00:00,,,,4189.0,,2025-03-12T13:57:56.683
2227291,4418.0,163.0,מוכללת,2227332.0,25,תחלואת חורף קשה וקטלנית,56,דיון מהיר,333,30683.0,,,2025-01-20T00:00:00,,,,4189.0,,2025-03-12T13:57:56.683
2227332,367.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""תחלואת חורף קשה וקטלנית""",60,כוללת,310,,,,,,,4189.0,4189.0,,2025-03-12T13:57:56.683
2227335,4426.0,165.0,עצמאית,,25,"דרכים למניעת ניצול לרעה של העלאת המע""מ על ידי עסקים והשפעתה על הצרכנים בישראל",58,דחופה,333,30772.0,,,,,,,,,2025-03-12T13:57:56.683
2227336,4427.0,165.0,עצמאית,,25,"דרכים למניעת ניצול לרעה של העלאת המע""מ על ידי עסקים והשפעתה על הצרכנים בישראל",58,דחופה,333,30722.0,,,,,,,,,2025-03-12T13:57:56.683
2227338,368.0,164.0,כוללת,,25,"הצעה דחופה לסדר היום בנושא: ""דרכים למניעת ניצול לרעה של העלאת המע""מ על ידי עסקים והשפעתה על הצרכנים בישראל""",60,כוללת,304,,,,,,,4193.0,,,2025-03-12T13:57:56.683
2227340,369.0,164.0,כוללת,,25,"הצעה דחופה לסדר היום בנושא: ""הנוסע הישראלי מבזבז כתשע שעות בממוצע בחודש  על המתנה לאוטובוס""",60,כוללת,304,,,,,,,4193.0,,,2025-03-12T13:57:56.683
2227393,4440.0,165.0,עצמאית,,25,"הצעה רגילה לסדר היום בנושא: ""אישור הכנסת את עסקת החטופים עד החטוף האחרון""",57,רגילה,335,23594.0,,,,2517.0,לא נכללה בסדר היום - לאחר הצבעה,,,,2025-03-12T13:57:56.683
2227489,4434.0,163.0,מוכללת,2227697.0,25,דרכים למניעת ניצול לרעה של כוחה של חברת 'וולט' על צרכני המשלוחים,56,דיון מהיר,333,30780.0,,,2025-01-27T00:00:00,,,,4193.0,,2025-03-12T13:57:56.683
2227530,4438.0,163.0,מוכללת,2227701.0,25,קריסת מערך הסבסוד במעונות היום ופגיעתו במאות אלפי משפחות בישראל,56,דיון מהיר,333,30722.0,,,2025-01-27T00:00:00,,,,4196.0,,2025-03-12T13:57:56.683
2227564,4444.0,163.0,מוכללת,2227689.0,25,"נהלי בדיקה בטחונית של תיירים מחו""ל",58,דחופה,333,30711.0,,,,,,,,,2025-03-12T13:57:56.683
2227570,4447.0,163.0,מוכללת,2227701.0,25,קריסת מערך הסבסוד במעונות היום ופגיעתו במאות אלפי משפחות בישראל,56,דיון מהיר,333,30702.0,,,2025-01-27T00:00:00,,,,4196.0,,2025-03-12T13:57:56.683
2227571,4448.0,163.0,מוכללת,2227689.0,25,"נהלי בדיקה בטחונית של תיירים מחו""ל",58,דחופה,333,30849.0,,,,,,,,,2025-03-12T13:57:56.683
2227573,4449.0,165.0,עצמאית,,25,"נהלי בדיקה בטחונית של תיירים מחו""ל",58,דחופה,333,30870.0,,,,,,,,,2025-03-12T13:57:56.683
2227576,4450.0,163.0,מוכללת,2227699.0,25,אפליה חמורה של המכללות האקדמיות הציבוריות בפריפריה,56,דיון מהיר,333,30777.0,,,2025-01-27T00:00:00,,,,4192.0,,2025-03-12T13:57:56.683
2227585,4451.0,163.0,מוכללת,2227699.0,25,אפליה חמורה של המכללות האקדמיות הציבוריות בפריפריה ,56,דיון מהיר,333,30719.0,,,2025-01-27T00:00:00,,,,4192.0,,2025-03-12T13:57:56.683
2227587,4452.0,163.0,מוכללת,2227701.0,25,קריסת מערך הסבסוד במעונות היום ופגיעתו במאות אלפי משפחות בישראל,56,דיון מהיר,333,30682.0,,,2025-01-27T00:00:00,,,,4196.0,,2025-03-12T13:57:56.683
2227590,4454.0,165.0,עצמאית,,25,"נהלי בדיקה בטחונית של תיירים מחו""ל",58,דחופה,333,30830.0,,,,,,,,,2025-03-12T13:57:56.683
2227591,4455.0,163.0,מוכללת,2227689.0,25,נהלי בדיקה בטחונית של תיירים בחו״ל,58,דחופה,333,30721.0,,,,,,,,,2025-03-12T13:57:56.683
2227594,4456.0,163.0,מוכללת,2227701.0,25,קריסת מערך הסבסוד במעונות היום ופגיעתו במאות אלפי משפחות בישראל,56,דיון מהיר,333,23597.0,,,2025-01-27T00:00:00,,,,4196.0,,2025-03-12T13:57:56.683
2227599,4457.0,163.0,מוכללת,2227691.0,25,"עיכוב בפרסום דו""ח חמור על תמותה ממזהמים על ידי המשרד להגנת הסביבה",58,דחופה,333,30758.0,,,,,,,,,2025-03-12T13:57:56.683
2227608,4459.0,163.0,מוכללת,2227701.0,25,קריסת מערך הסבסוד במעונות היום ופגיעתו במאות אלפי משפחות בישראל,56,דיון מהיר,333,30758.0,,,2025-01-27T00:00:00,,,,4196.0,,2025-03-12T13:57:56.683
2227610,4460.0,165.0,עצמאית,,25,"נהלי בדיקה בטחונית של תיירים מחו""ל",58,דחופה,333,30799.0,,,,,,,,,2025-03-12T13:57:56.683
2227611,4461.0,165.0,עצמאית,,25,"נהלי בדיקה בטחונית של תיירים מחו""ל",58,דחופה,333,30662.0,,,,,,,,,2025-03-12T13:57:56.683
2227613,4462.0,163.0,מוכללת,2227697.0,25, דרכים למניעת ניצול לרעה של כוחה של חברת 'וולט' על צרכני המשלוחים,56,דיון מהיר,333,30480.0,,,2025-01-27T00:00:00,,,,4193.0,,2025-03-12T13:57:56.683
2227624,4466.0,163.0,מוכללת,2227701.0,25,קריסת מערך הסבסוד במעונות היום ופגיעתו במאות אלפי משפחות בישראל,56,דיון מהיר,333,560.0,,,2025-01-27T00:00:00,,,,4196.0,,2025-03-12T13:57:56.683
2227625,4467.0,163.0,מוכללת,2227701.0,25,קריסת מערך הסבסוד במעונות היום ופגיעתו במאות אלפי משפחות בישראל,56,דיון מהיר,333,30807.0,,,2025-01-27T00:00:00,,,,4196.0,,2025-03-12T13:57:56.683
2227629,4470.0,163.0,מוכללת,2227691.0,25,"עיכוב בפרסום דו""ח חמור על תמותה ממזהמים על ידי המשרד להגנת הסביבה",58,דחופה,333,30558.0,,,,,,,,,2025-03-12T13:57:56.683
2227631,4471.0,163.0,מוכללת,2227689.0,25,"נהלי בדיקה בטחונית של תיירים מחו""ל",58,דחופה,333,30601.0,,,,,,,,,2025-03-12T13:57:56.683
2227638,4472.0,163.0,מוכללת,2227693.0,25,תהלוכות תמיכה במחבלים משוחררים וערעור המשילות במזרח ירושלים,58,דחופה,333,30706.0,,,,,,,,,2025-03-12T13:57:56.683
2227645,4475.0,165.0,עצמאית,,25,"עיכוב בפרסום דו""ח חמור על תמותה ממזהמים על ידי המשרד להגנת הסביבה",58,דחופה,333,30694.0,,,,,,,,,2025-03-12T13:57:56.683
2227655,4476.0,163.0,מוכללת,2227695.0,25,פרשיית המרגל שפגע בבטחון המדינה ה7 באוקטובר,58,דחופה,333,30833.0,,,,,,,,,2025-03-12T13:57:56.683
2227657,4478.0,165.0,עצמאית,,25,פרשיית המרגל שפגע בבטחון המדינה ה7 באוקטובר,58,דחופה,333,30672.0,,,,,,,,,2025-03-12T13:57:56.683
2227658,4479.0,163.0,מוכללת,2227695.0,25,פרשיית המרגל שפגע בבטחון המדינה ה7 באוקטובר,58,דחופה,333,30880.0,,,,,,,,,2025-03-12T13:57:56.683
2227664,4480.0,165.0,עצמאית,,25,תהלוכות תמיכה במחבלים משוחררים וערעור המשילות במזרח ירושלים,58,דחופה,333,23635.0,,,,,,,,,2025-03-12T13:57:56.683
2227673,4484.0,165.0,עצמאית,,25,תהלוכות תמיכה במחבלים משוחררים וערעור המשילות במזרח ירושלים,58,דחופה,333,30812.0,,,,,,,,,2025-03-12T13:57:56.683
2227685,4486.0,165.0,עצמאית,,25,"נהלי בדיקה בטחונית של תיירים מחו""ל",58,דחופה,333,30722.0,,,,,,,,,2025-03-12T13:57:56.683
2227686,4487.0,163.0,מוכללת,2227691.0,25,"עיכוב בפרסום דו""ח חמור על תמותה ממזהמים על ידי המשרד להגנת הסביבה",58,דחופה,333,30720.0,,,,,,,,,2025-03-12T13:57:56.683
2227687,4488.0,165.0,עצמאית,,25,תהלוכות תמיכה במחבלים משוחררים וערעור המשילות בזמרח ירושלים,58,דחופה,333,30849.0,,,,,,,,,2025-03-12T13:57:56.683
2227689,370.0,164.0,כוללת,,25,"הצעה דחופה לסדר היום בנושא: ""נהלי בדיקה בטחונית של תיירים מחו""ל""",60,כוללת,310,,,,,,,4187.0,,,2025-04-01T13:12:38.107
2227691,371.0,164.0,כוללת,,25,"הצעה דחופה לסדר היום בנושא: ""עיכוב בפרסום דו""ח חמור על תמותה ממזהמים על ידי המשרד להגנת הסביבה""",60,כוללת,304,,,,,,,4198.0,,,2025-03-12T13:57:56.683
2227693,372.0,164.0,כוללת,,25,"הצעה דחופה לסדר היום בנושא: ""תהלוכות תמיכה במחבלים משוחררים וערעור המשילות במזרח ירושלים""",60,כוללת,304,,,,,,,4187.0,,,2025-03-12T13:57:56.683
2227695,373.0,164.0,כוללת,,25,"הצעה דחופה לסדר היום בנושא: ""פרשיית המרגל שפגע בבטחון המדינה ב-7 באוקטובר""",60,כוללת,304,,,,,,,4191.0,,,2025-03-12T13:57:56.683
2227697,374.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""דרכים למניעת ניצול לרעה של כוחה של חברת ""וולט"" על צרכני המשלוחים""",60,כוללת,310,,,,,,,4193.0,4193.0,,2025-03-12T13:57:56.683
2227699,375.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""אפליה חמורה של המכללות האקדמיות הציבוריות בפריפריה""",60,כוללת,304,,,,,,,4192.0,4192.0,,2025-03-30T14:21:58.047
2227701,376.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""קריסת מערך הסבסוד במעונות היום ופגיעתו במאות אלפי משפחות בישראל""",60,כוללת,310,,,,,,,4196.0,4196.0,,2025-03-12T13:57:56.683
2227705,4489.0,163.0,מוכללת,2227699.0,25,אפליה חמורה של המכללות האקדמיות הציבוריות בפריפריה,56,דיון מהיר,333,30852.0,,,2025-01-27T00:00:00,,,,4192.0,,2025-03-12T13:57:56.683
2227718,4490.0,163.0,מוכללת,2228006.0,25,עיכוב בתשלומי הפנסיות ל-17 אלף אזרחים ישראלים יוצאי רוסיה המתגוררים בישראל,56,דיון מהיר,333,30722.0,,,2025-02-03T00:00:00,,,,4196.0,,2025-03-12T13:57:56.683
2227727,4494.0,163.0,מוכללת,2228006.0,25,עיכוב בתשלומי הפנסיות ל-17 אלף אזרחים ישראלים יוצאי רוסיה המתגוררים בישראל,56,דיון מהיר,333,30782.0,,,2025-02-03T00:00:00,,,,4196.0,,2025-03-12T13:57:56.683
2227744,4495.0,163.0,מוכללת,2228006.0,25,עיכוב בתשלומי הפנסיות ל-17 אלף אזרחים ישראלים יוצאי רוסיה המתגוררים בישראל,56,דיון מהיר,333,30876.0,,,2025-02-03T00:00:00,,,,4196.0,,2025-03-12T13:57:56.683
2227789,4499.0,163.0,מוכללת,2228002.0,25,הארכת תקנות מס הכנסה בעניין זיכוי מס על הכנסה בעד עבודה במשמרות,56,דיון מהיר,333,30776.0,,,2025-02-03T00:00:00,,,,4186.0,,2025-03-12T13:57:56.683
2227792,4501.0,163.0,מוכללת,2228006.0,25,עיכוב בתשלומי הפנסיות ל-17 אלף אזרחים ישראלים יוצאי רוסיה המתגוררים בישראל,56,דיון מהיר,333,30682.0,,,2025-02-03T00:00:00,,,,4196.0,,2025-03-12T13:57:56.683
2227795,4502.0,163.0,מוכללת,2228002.0,25,הארכת תקנות מס הכנסה בעניין זיכוי מס על הכנסה בעד עבודה במשמרות,56,דיון מהיר,333,30601.0,,,2025-02-03T00:00:00,,,,4186.0,,2025-03-12T13:57:56.683
2227797,4504.0,163.0,מוכללת,2227996.0,25,הפקרת חיילות בידי מחבלי נוח’בה,58,דחופה,333,30876.0,,,,,,,,,2025-03-12T13:57:56.683
2227811,4509.0,163.0,מוכללת,2228002.0,25,הארכת תקנות מס הכנסה בעניין זיכוי מס על הכנסה בעד עבודה במשמרות,56,דיון מהיר,333,12938.0,,,2025-02-03T00:00:00,,,,4186.0,,2025-03-12T13:57:56.683
2227821,4512.0,163.0,מוכללת,2227996.0,25,חשיפת מקרי הטרדה ותקיפה של חיילות צה”ל במתקן הכליאה בשדה תימן,58,דחופה,333,30849.0,,,,,,,,,2025-03-12T13:57:56.683
2227838,4514.0,165.0,עצמאית,,25,חשיפת מקרי הטרדה ותקיפה של חיילות צה”ל במתקן הכליאה בשדה תימן,58,דחופה,333,30812.0,,,,,,,,,2025-03-12T13:57:56.683
2227849,4515.0,163.0,מוכללת,2228006.0,25,עיכוב בתשלומי הפנסיות ל-17 אלף אזרחים ישראלים יוצאי רוסיה המתגוררים בישראל,56,דיון מהיר,333,30830.0,,,2025-02-03T00:00:00,,,,4196.0,,2025-03-12T13:57:56.683
2227856,4516.0,163.0,מוכללת,2227996.0,25,חשיפת מקרי הטרדה ותקיפה של חיילות צה”ל במתקן הכליאה בשדה תימן,58,דחופה,333,30721.0,,,,,,,,,2025-03-12T13:57:56.683
2227858,4517.0,165.0,עצמאית,,25,חשיפת מקרי הטרדה ותקיפה של חיילות צה”ל במתקן הכליאה בשדה תימן,58,דחופה,333,30672.0,,,,,,,,,2025-03-12T13:57:56.683
2227861,4518.0,163.0,מוכללת,2228004.0,25,סדרת חניית נכים לנכי צה”ל – מנגנון אוטומטי למתן פתרון מיידי לפצועים,56,דיון מהיר,333,30863.0,,,2025-02-03T00:00:00,,,,4198.0,,2025-03-12T13:57:56.683
2227872,4519.0,163.0,מוכללת,2228004.0,25,הסדרת חניית נכים לנכי צה”ל – מנגנון אוטומטי למתן פתרון מיידי לפצועים,56,דיון מהיר,333,30799.0,,,2025-02-03T00:00:00,,,,4198.0,,2025-03-12T13:57:56.683
2227874,4520.0,163.0,מוכללת,2228004.0,25,הסדרת חניית נכים לנכי צה”ל – מנגנון אוטומטי למתן פתרון מיידי לפצועים,56,דיון מהיר,333,30720.0,,,2025-02-03T00:00:00,,,,4198.0,,2025-03-12T13:57:56.683
2227883,4523.0,163.0,מוכללת,2227998.0,25,הקלת הנגישות לקנאביס רפואי עבור נפגעי טראומה וחולים כרוניים בעקבות השביעי לאוקטובר,58,דחופה,333,30839.0,,,,,,,,,2025-03-12T13:57:56.683
2227886,4525.0,163.0,מוכללת,2228004.0,25,הסדרת חניית נכים לנכי צה”ל – מנגנון אוטומטי למתן פתרון מיידי לפצועים ,56,דיון מהיר,333,30877.0,,,2025-02-03T00:00:00,,,,4198.0,,2025-03-12T13:57:56.683
2227893,4526.0,163.0,מוכללת,2228002.0,25,הארכת תקנות מס הכנסה בעניין זיכוי מס על הכנסה בעד עבודה במשמרות,56,דיון מהיר,333,30685.0,,,2025-02-03T00:00:00,,,,4186.0,,2025-03-12T13:57:56.683
2227916,4532.0,163.0,מוכללת,2227998.0,25,הקלת הנגישות לקנאביס רפואי עבור נפגעי טראומה וחולים כרוניים בעקבות השביעי לאוקטובר*,58,דחופה,333,30867.0,,,,,,,,,2025-03-12T13:57:56.683
2227917,4533.0,163.0,מוכללת,2228002.0,25,תקנות מס הכנסה בעניין זיכוי מס על הכנסה בעד עבודה במשמרות*  ,56,דיון מהיר,333,30867.0,,,2025-02-03T00:00:00,,,,4186.0,,2025-03-12T13:57:56.683
2227921,4534.0,163.0,מוכללת,2227998.0,25,הקלת הנגישות לקנאביס רפואי עבור נפגעי טראומה וחולים כרוניים בעקבות השביעי לאוקטובר,58,דחופה,333,30780.0,,,,,,,,,2025-03-12T13:57:56.683
2227936,4539.0,163.0,מוכללת,2228002.0,25,הארכת תקנות מס הכנסה בעניין זיכוי מס על הכנסה בעד עבודה במשמרות,56,דיון מהיר,333,30758.0,,,2025-02-03T00:00:00,,,,4186.0,,2025-03-12T13:57:56.683
2227941,4540.0,165.0,עצמאית,,25,הצורך בבחינה מעמיקה של תנאי השירות של חיילות צה”ל במתקני כליאה צבאיים,58,דחופה,333,30868.0,,,,,,,,,2025-03-12T13:57:56.683
2227949,4547.0,163.0,מוכללת,2228002.0,25,הארכת תקנות מס הכנסה בעניין זיכוי מס על הכנסה בעד עבודה במשמרות,56,דיון מהיר,333,30558.0,,,2025-02-03T00:00:00,,,,4186.0,,2025-03-12T13:57:56.683
2227971,4551.0,163.0,מוכללת,2228000.0,25,הצורך בתיעדוף אכיפה כנגד הקמת תשתיות בלתי חוקיות ביהודה ושומרון,58,דחופה,333,30121.0,,,,,,,,,2025-03-12T13:57:56.683
2227972,4552.0,163.0,מוכללת,2228000.0,25,הצורך בתיעדוף אכיפה כנגד הקמת תשתיות בלתי חוקיות ביהודה ושומרון,58,דחופה,333,30710.0,,,,,,,,,2025-03-12T13:57:56.683
2227977,4556.0,165.0,עצמאית,,25, הצורך בתיעדוף אכיפה כנגד הקמת תשתיות בלתי חוקיות ביהודה ושומרון,58,דחופה,333,30830.0,,,,,,,,,2025-03-12T13:57:56.683
2227996,377.0,164.0,כוללת,,25,"הצעה דחופה לסדר היום בנושא: ""חשיפת מקרי הטרדה ותקיפה של חיילות צה""ל במתקן הכליאה בשדה תימן""",60,כוללת,304,,,,,,,4190.0,,,2025-03-12T13:57:56.683
2227998,378.0,164.0,כוללת,,25,"הצעה דחופה לסדר היום בנושא: ""הקלת הנגישות לקנאביס רפואי עבור נפגעי טראומה וחולים כרוניים בעקבות השבעה באוקטובר""",60,כוללת,310,,,,,,,4189.0,,,2025-03-12T13:57:56.683
2228000,379.0,164.0,כוללת,,25,"הצעה דחופה לסדר היום בנושא: ""הצורך בתיעדוף אכיפה כנגד הקמת תשתיות בלתי חוקיות ביהודה ושומרון""",60,כוללת,304,,,,,,,4190.0,,,2025-03-12T13:57:56.683
2228002,380.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""הארכת תקנות מס הכנסה בעניין זיכוי מס על הכנסה בעד עבודה במשמרות""",60,כוללת,304,,,,,,,4186.0,4186.0,,2025-03-12T13:57:56.683
2228004,381.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""הסדרת חניית נכים לנכי צה""ל – מנגנון אוטומטי למתן פתרון מיידי לפצועים""",60,כוללת,310,,,,,,,4198.0,4198.0,,2025-03-12T13:57:56.683
2228006,382.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""עיכוב בתשלומי הפנסיות ל-17 אלף אזרחים ישראלים יוצאי רוסיה המתגוררים בישראל""",60,כוללת,304,,,,,,,4196.0,4196.0,,2025-03-12T13:57:56.683
2228010,4557.0,163.0,מוכללת,2228346.0,25,"הנגשת מידע וזכויות לפצועי צה""ל – יצירת מערך מידע מסודר וזמין לאגף שיקום נכים",56,דיון מהיר,333,30877.0,,,2025-02-10T00:00:00,,,,4196.0,,2025-03-12T13:57:56.683
2228033,4561.0,163.0,מוכללת,2228350.0,25,"הפסקת הדרכות קליניות לסטודנטים עקב פיצוץ המו""מ בין משרד האוצר לאיגוד מקצועות הבריאות ",56,דיון מהיר,333,30782.0,,,2025-02-10T00:00:00,,,,4189.0,,2025-03-12T13:57:56.683
2228053,4569.0,163.0,מוכללת,2228342.0,25,"עצירת מכרזי ""מחיר מטרה"" להוזלת הדיור. ",56,דיון מהיר,333,30776.0,,,2025-02-10T00:00:00,,,,4186.0,,2025-03-12T13:57:56.683
2228056,4570.0,163.0,מוכללת,2228342.0,25,"עצירת מכרזי ""מחיר מטרה"" להוזלת הדיור",56,דיון מהיר,333,30601.0,,,2025-02-10T00:00:00,,,,4186.0,,2025-03-12T13:57:56.683
2228066,4571.0,163.0,מוכללת,2228346.0,25,"הנגשת מידע וזכויות לפצועי צה""ל – יצירת מערך מידע מסודר וזמין לאגף שיקום נכים",56,דיון מהיר,333,30881.0,,,2025-02-10T00:00:00,,,,4196.0,,2025-03-12T13:57:56.683
2228075,4573.0,163.0,מוכללת,2228350.0,25,"הפסקת הדרכות קליניות לסטודנטים עקב פיצוץ המו""מ בין משרד האוצר לאיגוד מקצועות הבריאות",56,דיון מהיר,333,30706.0,,,2025-02-10T00:00:00,,,,4189.0,,2025-03-12T13:57:56.683
2228097,4575.0,163.0,מוכללת,2228344.0,25,הסכנות הבריאותיות לתושבי אזור שדרות ושער הנגב בעקבות זיהום מי התהום בנחל שקמה,56,דיון מהיר,333,30720.0,,,2025-02-10T00:00:00,,,,4198.0,,2025-03-12T13:57:56.683
2228098,4576.0,163.0,מוכללת,2228350.0,25,"הפסקת הדרכות קליניות לסטודנטים עקב פיצוץ המו""מ בין משרד האוצר לאיגוד מקצועות הבריאות",56,דיון מהיר,333,30872.0,,,2025-02-10T00:00:00,,,,4189.0,,2025-03-12T13:57:56.683
2228133,4579.0,163.0,מוכללת,2228346.0,25,"הנגשת מידע וזכויות לפצועי צה""ל – יצירת מערך מידע מסודר וזמין לאגף שיקום נכים",56,דיון מהיר,333,30868.0,,,2025-02-10T00:00:00,,,,4196.0,,2025-03-12T13:57:56.683
2228168,4583.0,163.0,מוכללת,2228344.0,25,הסכנות הבריאותיות לתושבי אזור שדרות ושער הנגב בעקבות זיהום מי התהום בנחל שקמה,56,דיון מהיר,333,30480.0,,,2025-02-10T00:00:00,,,,4198.0,,2025-03-12T13:57:56.683
2228202,4589.0,163.0,מוכללת,2228346.0,25,"הנגשת מידע וזכויות לפצועי צה""ל – יצירת מערך מידע מסודר וזמין לאגף שיקום נכים",56,דיון מהיר,333,23635.0,,,2025-02-10T00:00:00,,,,4196.0,,2025-03-12T13:57:56.683
2228203,4590.0,163.0,מוכללת,2228331.0,25,התמודדות מערכת החינוך עם תופעת החרם והשיימינג בקרב תלמידים,58,דחופה,333,30601.0,,,,,,,,,2025-03-12T13:57:56.683
2228205,4591.0,163.0,מוכללת,2228331.0,25,התמודדות מערכת החינוך עם תופעת החרם והשיימינג בקרב תלמידים,58,דחופה,333,30854.0,,,,,,,,,2025-03-12T13:57:56.683
2228209,4592.0,165.0,עצמאית,,25,"ח""כ ינון אזולאי מזמין להצטרף להצעה דחופה לסדר בנושא: התמודדות מערכת החינוך עם תופעת החרם והשיימינג בקרב תלמידים",58,דחופה,333,30879.0,,,,,,,,,2025-03-12T13:57:56.683
2228210,4593.0,163.0,מוכללת,2228346.0,25,"הנגשת מידע וזכויות לפצועי צה""ל – יצירת מערך מידע מסודר וזמין לאגף שיקום נכים",56,דיון מהיר,333,30863.0,,,2025-02-10T00:00:00,,,,4196.0,,2025-03-12T13:57:56.683
2228217,4595.0,163.0,מוכללת,2228350.0,25,"הפסקת הדרכות קליניות לסטודנטים עקב פיצוץ המו""מ בין משרד האוצר לאיגוד מקצועות הבריאות",56,דיון מהיר,333,30682.0,,,2025-02-10T00:00:00,,,,4189.0,,2025-03-12T13:57:56.683
2228229,4601.0,163.0,מוכללת,2228348.0,25,הערכות המשטרה וכוחות הביטחון לקראת חודש הרמאדן,56,דיון מהיר,333,30873.0,,,2025-02-10T00:00:00,,,,4187.0,,2025-03-12T13:57:56.683
2228232,4602.0,163.0,מוכללת,2228348.0,25,הערכות המשטרה וכוחות הביטחון לקראת חודש הרמאדן  ,56,דיון מהיר,333,30695.0,,,2025-02-10T00:00:00,,,,4187.0,,2025-03-12T13:57:56.683
2228233,4603.0,163.0,מוכללת,2228348.0,25,הערכות המשטרה וכוחות הביטחון לקראת חודש הרמאדן,56,דיון מהיר,333,30836.0,,,2025-02-10T00:00:00,,,,4187.0,,2025-03-12T13:57:56.683
